ID_BB_UNIQUE,U3_COMPANY_NUMBER,Company_name,ticker,INDUSTRY_SECTOR_NUM,INDUSTRY_SECTOR,INDUSTRY_GROUP_NUM,INDUSTRY_GROUP,INDUSTRY_SUBGROUP_NUM,INDUSTRY_SUBGROUP
EQ0019908700001000,72742,Total Kenya Ltd,TKNL KN,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0019915100001000,78882,Haraldur Bodvarsson HF,HB IR,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0019929400001000,125778,Energy Assets International Corp,EAIC US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0019968300001000,41825,Surrey Bancorp,SRYB US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0012863800001000,34899,Pyrocap International Corp,PYOC US,18,Materials,1810,Materials,181010,Chemicals
EQ0012867000001000,4362,Thai Stanley Electric PCL,STANLY TB,11,Consumer Discretionary,1110,Consumer Discretionary Products,111011,Automotive
EQ0012869700001000,4384,United Foods PCL,UNI TB,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0012870300001000,4389,Varopakorn PCL,VARO TB,18,Materials,1810,Materials,181015,Metals & Mining
EQ0012875200001000,82441,Cofaco-Comercial E Fabril,COFA PL,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0012883700001000,82472,Porto Cavaleiros Sgps,CAVA PL,18,Materials,1810,Materials,181013,"Forestry, Paper & Wood Products"
EQ0012884400001000,64964,Reditus-SGPS SA,RED PL,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0012888300001000,64970,Sociedade de Industrializaco de Productos Agricolas Sopragol SA,SPGAP PL,NULL,NULL,NULL,NULL,NULL,NULL
EQ0012898500001000,4474,Daehan Synthetic Fiber Co Ltd,003830 KS,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0012906600001000,4543,Gyongnam Merchant Banking,1440 KS,14,Financials,1410,Banking,141010,Banking
EQ0012912000001000,4594,HS Hwasung Co Ltd,002460 KS,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0012915700001000,4631,Jindo Fashion Co,0624 KS,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0012915900001000,4633,Jinro General Foods Co,0473 KS,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0012918600001000,4659,Citibank Korea Inc,016830 KS,14,Financials,1410,Banking,141010,Banking
EQ0012918700001000,4660,DB Insurance Co Ltd,005830 KS,14,Financials,1412,Insurance,141210,Insurance
EQ0012919500001000,4668,Korea Electric Power Corp,015760 KS,20,Utilities,2010,Utilities,201010,Electric Utilities
EQ0012920100001000,4674,Hanwha Investment & Securities Co Ltd,003530 KS,14,Financials,1410,Banking,141010,Banking
EQ0012923700001000,4709,Kum Yang Co Ltd,001570 KS,18,Materials,1810,Materials,181010,Chemicals
EQ0012927700001000,4746,KCO Energy Inc,011400 KS,11,Consumer Discretionary,1110,Consumer Discretionary Products,111011,Automotive
EQ0012930600001000,4771,Pang Rim Co Ltd,003610 KS,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0012933600001000,4797,Samsam Merchant Bank,1650 KS,14,Financials,1410,Banking,141010,Banking
EQ0012933800001000,4799,Samsung Drugs Co,4079 KS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0012943300001000,4890,Sunghwa Co,3352 KS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0012946900001000,4925,WooSung Co Ltd,006980 KS,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0012949300001000,4948,SK Holdings Co Ltd,003600 KS,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0012952000001000,4972,Chou Chin Industrial Co Ltd,1221 TT,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0012953500001000,4987,Feng TAY Enterprise Co Ltd,9910 TT,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0012955300001000,5003,Hua Nan Commercial Bank Ltd,2803 TT,14,Financials,1410,Banking,141010,Banking
EQ0012956400001000,5012,Kwong Fong Industries Corp,1416 TT,15,Real Estate,1510,Real Estate,151012,Real Estate Services
EQ0012956700001000,5015,Li Peng Enterprise Co Ltd,1447 TT,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0015287300001000,54920,Metlifecare Ltd,MET NZ,16,Health Care,1610,Health Care,161011,Health Care Facilities & Svcs
EQ0015288300001000,7139,SKILLED Group Ltd,SKE AU,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0015290400001000,7154,South Asian Enterprises Ltd,SAEN IN,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0015292900001000,7173,SKY Industries Ltd,SKY IN,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0015296400001000,7202,Antariksh Industries Ltd,ANTARIKS IN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0015305400001000,7269,SRI Lakshmi ENR Industries Ltd,SRLE IN,18,NULL,NULL,NULL,NULL,NULL
EQ0015309100001000,82527,Cia Seguros Imperio SA,IMPR PL,14,Financials,1412,Insurance,141210,Insurance
EQ0015313500001000,7312,Barrick Resources Australia Pty Ltd,EQR AU,18,Materials,1810,Materials,181015,Metals & Mining
EQ0015319700001000,7337,Bank Bira PT,BIRA IJ,14,Financials,1410,Banking,141010,Banking
EQ0015321900001000,7350,Sanghi Industries Ltd,SNGI IN,18,Materials,1810,Materials,181011,Construction Materials
EQ0015322200001000,7351,Shaddy Co Ltd,8048 JP,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111210,Wholesale - Discretionary
EQ0015322300001000,84656,Nippon Assets Inv Sa-Reg,NIPP LX,NULL,NULL,NULL,NULL,NULL,NULL
EQ0015325900002000,7380,Baida Group Co Ltd,600865 CH,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0015328900001000,7391,Steady Safe Tbk PT,SAFE IJ,17,Industrials,1711,Industrial Services,171112,Transportation & Logistics
EQ0015333500001000,7423,Sac's Bar Holdings Inc,9990 JP,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0015343700001000,7476,Avery India Ltd,AVIN IN,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0015345600001000,7492,Western India Industries DC,WIIPP IN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0015346000001000,7496,EICL Ltd,EIC IN,18,Materials,1810,Materials,181011,Construction Materials
EQ0015346700001000,7503,Indiana Resources Ltd,IDA AU,18,Materials,1810,Materials,181015,Metals & Mining
EQ0015350000001000,7531,Yamaya Corp,9994 JP,12,Consumer Staples,1211,Retail & Wholesale - Staples,121111,Retail - Consumer Staples
EQ0015353500001000,7555,Sahara Housingfina Corp Ltd,SHFC IN,14,Financials,1410,Banking,141010,Banking
EQ0015359500001000,7610,SteriHealth Ltd,STP AU,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0015363100001000,7635,GTN Industries Ltd,GTN IN,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0015374200002000,7710,Guangdong Meiyan Jixiang Hydropower Co Ltd,600868 CH,20,Utilities,2010,Utilities,201010,Electric Utilities
EQ0015378400001000,68851,ElringKlinger AG,ZIL2 GR,11,Consumer Discretionary,1110,Consumer Discretionary Products,111011,Automotive
EQ0015380900001000,68855,Sartorius Stedim Biotech,DIM FP,16,Health Care,1610,Health Care,161012,Medical Equipment & Devices
EQ0015384700001001,84663,Zdas AS,ZDAS CP,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0015388600001000,83501,Righini SA,RGNI FP,11,Consumer Discretionary,1110,Consumer Discretionary Products,111012,Home Construction
EQ0015389500001000,68870,Sarantis SA,SAR GA,12,Consumer Staples,1210,Consumer Staple Products,121013,Household Products
EQ0015397400001000,84680,Seliko AS,SELIK CP,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0016453200001000,84954,Pivovarsky Inv Fund Radegast,PIFR CP,14,Financials,1411,Financial Services,141111,Specialty Finance
EQ0016474800001000,85030,Subterra AS,SBTR CP,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0016476600001000,85041,T-String Pardubice AS,TSTR CP,17,Industrials,1710,Industrial Products,171015,Industrial Intermediate Prod
EQ0016481100001000,85057,Texlen AS,TEXLN CP,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111210,Wholesale - Discretionary
EQ0016483600001000,85070,Tuzex AS,TUZEX CP,NULL,NULL,NULL,NULL,NULL,NULL
EQ0016494600001000,85107,ZVU AS,ZVU CP,14,Financials,1411,Financial Services,141110,Asset Management
EQ0016903900001000,9026,Hemi Petro Products Ltd,HMPP IN,17,NULL,NULL,NULL,NULL,NULL
EQ0016907700001000,9049,Sun City Industries Ltd,NHP IN,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0016910500001000,9076,Ascent Exim India Ltd,ACFN IN,14,Financials,1411,Financial Services,141111,Specialty Finance
EQ0016913700001000,9106,Hindustan Petroleum Corp Ltd,HPCL IN,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0016917800001000,9142,AKS Credits Ltd,AKSC IN,14,Financials,1410,Banking,141010,Banking
EQ0016921700001000,9181,Godrich Finance & Securities,GRFS IN,14,NULL,NULL,NULL,NULL,NULL
EQ0016927000001000,9230,Kanchan International Ltd,KCIT IN,11,Consumer Discretionary,1110,Consumer Discretionary Products,111013,Home & Office Products
EQ0016930200001000,9261,Ceejay Finance Ltd/Old,CJF IN,14,Financials,1411,Financial Services,141111,Specialty Finance
EQ0016930300001000,9262,Fortune International Ltd,FTI IN,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111210,Wholesale - Discretionary
EQ0016931100001000,9270,Sarita Software & Industries Ltd,SSRST IN,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0016936700001000,9325,HDFC Bank Ltd,HDFCB IN,14,Financials,1410,Banking,141010,Banking
EQ0016939700001000,9352,Taiyo Kogyo Co Ltd,7449 JP,18,Materials,1810,Materials,181010,Chemicals
EQ0016940200001000,9357,Asian Vegpro Industries Ltd,AVPI IN,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0016943100001000,9385,Modi Threads Ltd,MDT IN,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0016943400001000,9388,East African Coffee Plantations Ltd,EAC AU,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0016946800001000,9420,Adinath Textiles Ltd,ADTX IN,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0016947700001000,9429,Prashant India Ltd,PSPR IN,20,Utilities,2010,Utilities,201010,Electric Utilities
EQ0016957400001000,9515,Cipla Ltd/India,CIPLA IN,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0016963400001000,9572,Tyndall Property Trust,3619647Q AU,15,Real Estate,1510,Real Estate,151010,Real Estate Owners & Developers
EQ0016964400001000,9582,Kesoram Industries Ltd,KSI IN,18,Materials,1810,Materials,181011,Construction Materials
EQ0016966000001000,9597,Uttam Value Steels Ltd,UVSL IN,18,Materials,1810,Materials,181014,Steel
EQ0016966600001000,9603,JBF Industries Ltd,JBF IN,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0016981200001000,9729,Petronas Gas Bhd,PTG MK,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0016982900001000,9743,Hipolin Ltd,HPL IN,12,Consumer Staples,1210,Consumer Staple Products,121013,Household Products
EQ0011819700001000,62073,Landesbank Berlin Holding AG,BEB2 GR,14,Financials,1410,Banking,141010,Banking
EQ0011819900001000,87297,Berliner Kindl Brauerei AG,BKB GR,12,Consumer Staples,1210,Consumer Staple Products,121011,Beverages
EQ0011822300001000,62085,Deutsche Beteiligungs AG,DBAN GR,14,Financials,1411,Financial Services,141110,Asset Management
EQ0011829800001000,62126,Hirsch AG,HIR GR,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0011830300002000,62129,Hornblower Fischer AG,HFR2 GR,14,Financials,1410,Banking,141010,Banking
EQ0011831100019000,87346,P-D Interglas Technologies AG,ITE1 GR,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0011832600001000,62142,Koelner Buergergesellschaft von 1893,KBGA GR,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0011833600001000,87358,Kraftwerk Altwuerttemberg AG,KAW GR,20,Utilities,2010,Utilities,201010,Electric Utilities
EQ0011834000001000,62145,TAG Colonia-Immobilien AG,KBU GR,15,Real Estate,1510,Real Estate,151010,Real Estate Owners & Developers
EQ0011837600001000,87375,Otto Reichelt AG,604004Q GR,12,Consumer Staples,1211,Retail & Wholesale - Staples,121111,Retail - Consumer Staples
EQ0011837700001000,87376,Otto Stumpf AG,3500113Q GR,15,Real Estate,1510,Real Estate,151012,Real Estate Services
EQ0011838700001000,87381,Pirelli Deutschland GmbH,VPI GR,11,Consumer Discretionary,1110,Consumer Discretionary Products,111011,Automotive
EQ0011843400001000,87397,SAI Automotive AG,SAI GR,11,Consumer Discretionary,1110,Consumer Discretionary Products,111011,Automotive
EQ0011847400001000,62210,Vossloh AG,VOS GR,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0011849400001000,87422,Zanders Feinpapiere AG,ZAN GR,18,Materials,1810,Materials,181013,"Forestry, Paper & Wood Products"
EQ0011853900001000,83096,Brauerei Haldengut AG,HAG SW,12,Consumer Staples,1210,Consumer Staple Products,121011,Beverages
EQ0011855100001000,62239,Cie Financiere Tradition SA,CFT SW,14,Financials,1410,Banking,141010,Banking
EQ0011865500002000,62274,Rieter Holding AG,RIEN SW,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0011881900001000,82356,Agridec (Ste de Developpement Et de Financement D'enterprises Agricoles & CO.),AGRD BB,15,Real Estate,1510,Real Estate,151010,Real Estate Owners & Developers
EQ0011884000001001,88118,Botswana RST Ltd,BRS SJ,NULL,NULL,NULL,NULL,NULL,NULL
EQ0011892400001000,62382,Brederode SA,BREB BB,14,Financials,1411,Financial Services,141110,Asset Management
EQ0011893100001000,82399,Sidro,SIDR BB,14,Financials,1411,Financial Services,141110,Asset Management
EQ0011900600001000,3220,Trigem Computer Inc,014900 KS,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0011907700001000,34160,Transocean Ltd,RIG US,13,Energy,1310,Oil & Gas,131011,Oil & Gas Services & Equip
EQ0011913000001000,3241,HAP Seng Consolidated Bhd,HAP MK,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0011913700002000,3246,Keppel Philippines Holdings Inc,KPH PM,14,Financials,1411,Financial Services,141110,Asset Management
EQ0011914900002000,34179,Huntco Inc,HCOIQ US,18,Materials,1810,Materials,181014,Steel
EQ0011918200001000,3257,Fuji Coca-Cola Bottling Co,2577 JP,12,Consumer Staples,1210,Consumer Staple Products,121011,Beverages
EQ0011925000001000,34211,Burlington RES Coal Seam Gas,2813531Q US,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0016922000001000,9184,Zyden Gentec Ltd,ZYDN IN,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0016929500001000,9254,Fundviser Capital India Ltd,FUNDVL IN,14,Financials,1410,Banking,141010,Banking
EQ0016937300001000,9331,NRB Bearings Ltd,NRBBR IN,17,Industrials,1710,Industrial Products,171015,Industrial Intermediate Prod
EQ0016939000001000,9346,Himadri Credit & Finance,HCF IN,14,Financials,1410,Banking,141010,Banking
EQ0016942600001000,9380,Rungta Irrigation Ltd,RNGI IN,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0016947400001000,9426,Raajratna Metal Industries Ltd,RJMI IN,18,Materials,1810,Materials,181014,Steel
EQ0016948300001000,9435,Rajnish Retail Ltd,RRETAIL IN,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0016953300001000,9475,Cyprium Metals Ltd,CYM AU,18,Materials,1810,Materials,181015,Metals & Mining
EQ0016962500001000,9563,Citurgia Biochemicals Ltd,CB IN,18,Materials,1810,Materials,181010,Chemicals
EQ0016962900001000,9567,Ryohin Keikaku Co Ltd,7453 JP,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0016966300001000,9600,Summit Securities Ltd/Old,SUSL IN,14,Financials,1411,Financial Services,141110,Asset Management
EQ0016969300001000,9628,Perk Pharmaceuticals Ltd,PRKP IN,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0016970700001000,9642,Hindoostan Spinning & Weaving Mills Ltd,HSPG IN,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0016974500001000,9669,Tata Hydro-Electric Power Supply Co Ltd,THY IN,20,Utilities,2010,Utilities,201010,Electric Utilities
EQ0016976100001000,9685,Rajasthan Polyvin Tubes Ltd,RPT IN,17,NULL,NULL,NULL,NULL,NULL
EQ0016985200001000,9762,Maspro Denkoh Corp,6749 JP,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0016987200001000,9780,NG Industries Ltd,NGID IN,16,Health Care,1610,Health Care,161011,Health Care Facilities & Svcs
EQ0016987300001000,9781,ACIL Cotton Industries Ltd,ACOT IN,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0016989500001000,9801,UMS Technologies Ltd,UMST IN,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0016992400001000,9828,Shri Keshav Cements & Infra Ltd,SKCIL IN,18,Materials,1810,Materials,181011,Construction Materials
EQ0016999700001000,9893,Dhanvantri Jeevan Rekha Ltd,DJR IN,16,Health Care,1610,Health Care,161011,Health Care Facilities & Svcs
EQ0017001200001000,38410,Teche Holding Co,TSH US,14,Financials,1410,Banking,141010,Banking
EQ0017005600001000,38432,Bank Plus Corp,247571Q US,14,Financials,1410,Banking,141010,Banking
EQ0017005800001000,38434,Jacksonville Bancorp Inc/IL,JXSB US,14,Financials,1410,Banking,141010,Banking
EQ0017012700001000,9915,Yogi Polyesters Ltd,YGPL IN,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0017012900001000,9917,Kumaka Industries Ltd,KUIL IN,18,Materials,1810,Materials,181010,Chemicals
EQ0017018000001000,51937,Banro Corp,BAA CN,18,Materials,1810,Materials,181015,Metals & Mining
EQ0017018200001000,51939,Valucap Investments Inc,V/H CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0017021900001000,191349,Moregain Pictures Inc,MGPC US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0017022200001000,38502,I-Transaction.net Inc,ITNT US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0017023400001000,38512,Processing Research Inc,PRIX US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0019977000001000,72760,Charbonnages du Bois du Cazier,CHBVP BB,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020119200001000,41833,eWorld Cos Inc,EWRC US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020141800001000,72801,Ariston Holdings Ltd,ARIS ZH,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020143100001000,72810,Unifreight Africa Ltd,UNIF ZH,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020146300001000,88881,Rothmans of Pall Mall Zimbabwe Ltd,ROTH ZH,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020162200001000,41853,Insperity Inc,NSP US,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0020186800001000,72851,Jordan Poultry Processing & Marketing,JPPC JR,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0020200400001000,41889,C G & T Corp,CGTC US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020202300001000,14067,Chuo Seisakusho Ltd,6846 JP,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0020202700001000,41902,Jeffersonville Bancorp,JFBC US,14,Financials,1410,Banking,141010,Banking
EQ0020204500001000,14085,Chuo Malleable Iron Co Ltd,5607 JP,11,Consumer Discretionary,1110,Consumer Discretionary Products,111011,Automotive
EQ0020214700001000,41985,Intercell Technology Corp,ITCO US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020224200001000,42041,Enterra Corp,ETER US,19,Technology,1911,Software & Tech Services,191110,Software
EQ0020225800001000,42053,Yurie Systems Inc,YURI US,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0020229200001000,42064,Corporate Universe Inc,COUV US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020233100001000,42085,Lexington Resources Inc,LXRS US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020234200001000,42091,NeoMedia Technologies Inc,NEOM US,19,Technology,1911,Software & Tech Services,191110,Software
EQ0020245500001000,42142,Smith & Wesson Brands Inc,SWBI US,11,Consumer Discretionary,1110,Consumer Discretionary Products,111014,Leisure Products
EQ0020250600001000,52838,Canada Brokerlink Inc,623402Q CN,14,Financials,1412,Insurance,141210,Insurance
EQ0020251500001000,42171,SPR Inc,3369Q US,19,Technology,1911,Software & Tech Services,191111,Technology Services
EQ0020255800001000,42190,Bank of the Northwest/OR,BKNW US,14,Financials,1410,Banking,141010,Banking
EQ0020268100001000,42242,Corvus Systems Inc,CRVSQ US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020269800001000,42255,ProTek Capital Inc,PRPM US,14,Financials,1411,Financial Services,141110,Asset Management
EQ0020281300001000,42322,Leo Motors Inc,LEOM US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020296700001000,42341,Spindletop Oil & Gas Co,SPND US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020309500001000,85411,Stavounion AS,STVU CP,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020321600001000,72915,Chempik AS,CHP SK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020325100001000,86076,Agrofond AS,AGF SK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020326300001000,86086,Agrohum AS,AHM SK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020331900001000,86132,Chemes AS Humenne,CHE SK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020333500001000,86143,Cestne Stavby AS Kosice,CSK SK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020336300001000,86165,Dubravanka PEK A Cukr AS,DUB SK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020346100001000,86238,CRH Slovensko AS,HIR SK,18,Materials,1810,Materials,181011,Construction Materials
EQ0020352400001000,86276,IPF III Sporitelna-Vsz IF AS,IPF SK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020358800001000,86314,Laurinc,LAU SK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020358900001000,86315,Labex AS,LBX SK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020361600001000,86338,Liptostav AS,LTS SK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020362000001000,86341,Luko AS,LUO SK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0020363300001000,86351,Martinmetal AS,MET SK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0012826700001000,4003,Jollibee Foods Corp,JFC PM,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0012832400001000,4054,Suntrust Resort Holdings Inc,SUN PM,15,Real Estate,1510,Real Estate,151012,Real Estate Services
EQ0012834600001000,4076,Global Business Holdings Inc,GBH PM,14,Financials,1410,Banking,141010,Banking
EQ0012838600001000,4111,Indo Setu Bara Resources Tbk PT,CPDW IJ,18,Materials,1810,Materials,181015,Metals & Mining
EQ0012839500001000,4119,Ekadharma International Tbk PT,EKAD IJ,18,Materials,1810,Materials,181012,Containers & Packaging
EQ0012846900001000,4189,Texmaco Perkasa Engineering Tbk PT,TPEN IJ,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0012847600001000,4196,DV8 PCL,DV8 TB,10,Communications,1010,Media,101013,Publishing & Broadcasting
EQ0012856200001000,4273,Thaivivat Insurance PCL,TVI TB,14,Financials,1412,Insurance,141210,Insurance
EQ0012858300001000,4293,Raimon Land PCL,RML TB,15,Real Estate,1510,Real Estate,151010,Real Estate Owners & Developers
EQ0012861400001000,4316,SGF Capital PCL,SGF TB,14,Financials,1410,Banking,141010,Banking
EQ0012861500001000,4317,Siam Commercial Leasing PCL,SCBL TB,14,Financials,1410,Banking,141010,Banking
EQ0012861600001000,4318,Siam Industrial Credit PCL,SICCO TB,14,Financials,1410,Banking,141010,Banking
EQ0012867600001000,4367,Thai Wah Food Products PCL,TWFP TB,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0012872600002000,64944,Banco BPI SA,BPI PL,14,Financials,1410,Banking,141010,Banking
EQ0012882000001000,82466,Sonae Investimentos SGPS SA,MCON PL,15,Real Estate,1510,Real Estate,151010,Real Estate Owners & Developers
EQ0012885000001000,82475,Sicel-Soc Industria Cereais,SICEL PL,NULL,NULL,NULL,NULL,NULL,NULL
EQ0012886700001000,82480,Amieiros Verdes soc Textil,AMVE PL,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0012889200001000,82492,Textil Luis Correia,LCOR PL,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0012900000001000,4487,Daewoo Precision Industries/Old,1573 KS,11,Consumer Discretionary,1110,Consumer Discretionary Products,111011,Automotive
EQ0012900600001000,4493,Noroo Holdings Co Ltd,000320 KS,18,Materials,1810,Materials,181010,Chemicals
EQ0012900800001000,4495,Daimi Industrial,7844 KS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0012904300001000,4528,Dongyang Engineering & Construction Corp,005900 KS,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0012907400001000,4551,Everyday Retail Co Ltd,010090 KS,12,Consumer Staples,1211,Retail & Wholesale - Staples,121111,Retail - Consumer Staples
EQ0012910900001000,4586,Hansung Enterprise Co,003680 KS,12,Consumer Staples,1211,Retail & Wholesale - Staples,121110,Wholesale - Consumer Staples
EQ0012913800001000,4612,Il Sung Construction Co Ltd,013360 KS,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0012917100001000,4645,Keukdong Tanning Co Ltd,010200 KS,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0012918000001000,4653,Kohap Inc,0738 KS,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0012920700001000,4680,KISCO Holdings Co Ltd,001940 KS,18,Materials,1810,Materials,181014,Steel
EQ0012924400001000,4716,Kwang Myung Electric Co Ltd,017040 KS,17,Industrials,1710,Industrial Products,171012,Electrical Equipment
EQ0022119100001001,86798,Ivtelecom,IVTL RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0022119900001001,86804,Lipetsk Electrosvyaz,ESLP RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0022121700001001,86816,Vologda Region Electrosvyaz,ESVL RU,10,Communications,1011,Telecommunications,101110,Telecommunications
EQ0022123000001000,82658,Computer Service Solutions,CSS NA,19,Technology,1911,Software & Tech Services,191111,Technology Services
EQ0022133300001001,86817,Dalenergo OJSC,DALE RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0022142500001000,85469,Masodik Deviza Factory Rt.,MDFACT HB,14,Financials,1411,Financial Services,141110,Asset Management
